month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-19,5.18,2.26,4.19,3.7,1.34,3.14,3.58,5.56,5.22,4.44,2.91
10-20,4.19,1.79,3.96,5.67,1.22,3.07,4.76,5.01,2.05,1.98,5.43
10-21,7.38,3.1,3.1,7.45,2.51,3.78,4.31,4.66,4.85,3.13,2.78
10-22,3.69,3.01,2.51,5.65,3.14,1.37,3.81,3.51,3.35,1.99,2.67
10-23,3.83,1.8,3.21,3.23,4.15,1.74,3.36,2.27,4.36,2.35,2.18
10-24,2.79,3.1,2.31,4.96,2.56,1.98,6.16,3.97,4.68,1.49,3.38
10-25,2.87,1.49,0.91,2.99,2.2,5.97,3.95,2.57,3.25,1.79,2.26
10-26,3.82,3.43,2.12,1.21,3.92,6.69,3.86,3.57,4.38,2.04,0.88
10-27,3.54,2.76,3.21,2.2,4.63,2.17,4.5,5.29,3.52,1.95,1.85
10-28,3.81,2.02,2.41,4.59,4.55,2.32,5.01,4.86,3.09,3.8,4.09
10-29,1.95,4.37,0.85,4.17,3.73,3.39,5.25,5.13,3.12,4.31,1.49
10-30,2.58,4.16,1.27,1.63,4.29,3.62,5.61,3.67,3.68,2.25,1.11
10-31,3.53,2.01,1.31,3.05,2.47,2.87,5.53,6.42,3.73,2.09,0.82
11-01,3.88,1.03,2.18,2.04,2.15,4.18,7.02,4.16,7.44,5.34,1.54
11-02,5.18,1.63,2.23,1.44,2.05,7.1,7.55,1.39,6.2,7.47,2.01
11-03,3.39,2.08,2.02,1.39,3.97,2.33,4.1,2.88,2.81,4.33,1.87
11-04,1.56,1.57,1.81,2.99,3.18,1.51,1.41,4.43,3.33,4.12,1.42
11-05,3.18,4.31,3.84,3.34,2.23,2.97,0.93,2.25,3.55,4.26,0.68
11-06,3.48,4.71,4.67,1.95,3.76,2.22,2.45,4.76,4.67,3.75,0.84
11-07,5.91,5.08,5.12,3.37,6.09,2.83,1.85,3.7,5.62,3.6,1.85
11-08,4.5,4.21,2.36,3.71,3.76,2.53,1.62,2.08,6.61,3.85,1.77
11-09,1.63,6.13,3.48,2.07,5.34,2.61,1.88,2.28,4.13,3.66,0.7
11-10,3.35,5.53,3.48,4.03,4.25,2.52,1.67,1.1,5.14,3.4,1.39
11-11,4.95,4.46,2.12,1.74,4.16,4.42,4.03,1.53,4.22,2.46,2.9
11-12,3.69,4.15,3.46,4.75,4.07,5.1,4.35,4.52,2.27,2.19,4.55
11-13,4.74,5.64,2.68,3.11,4.01,3.07,3.59,3.55,1.94,6.39,2.5
11-14,3.36,5.43,2.57,2.88,3.45,1.4,5.74,2.6,1.73,4.81,2.17
11-15,1.56,7.42,2.89,1.22,2.32,4.07,6.44,1.08,4.43,3.94,1
11-16,1.73,5.16,4.47,2.42,1.99,1.44,5.04,1.49,3.92,2.11,2.87
11-17,2.52,7.33,4.84,1.47,3.13,0.93,4.94,2.58,6.27,2.1,3.52
11-18,2.21,6.87,3.76,2.93,3.67,3.44,5.34,2.99,3.76,5.1,1.49
11-19,1.92,4.51,3.35,2.16,4.83,1.37,4.35,1.67,2.11,6.11,3.97
11-20,2.5,3.92,4.36,4.48,3.77,3.22,3.15,1.65,3.12,3.25,3.73
11-21,3.45,6.34,4.35,4.98,2.4,3.36,4.76,4.53,4.63,3.93,1.93
11-22,2.29,2.48,5.92,7.76,1.54,3.9,1.79,3.74,3.19,2.87,3.83
11-23,2.69,2.33,2.86,5.98,2,3.44,2.16,1.73,4.7,4.6,6.88
11-24,1.5,4.18,5.53,1.26,3.25,2.1,3.85,0.95,4.53,4.55,9.94
11-25,2.78,3.75,4.49,3.39,3.42,3.41,2.88,3.41,3.28,2.72,4.3
11-26,1.13,1.81,2.33,4.05,2.5,3.98,1.69,4.97,4.02,2.15,2.26
11-27,1.8,4.49,3.22,5.19,3.25,2.75,2.37,7.37,2.54,3.86,3.5
11-28,3.57,5.55,3,3.34,5.83,3.29,2.22,4.58,1.44,2.69,1.62
11-29,2.36,7.56,1.34,4.79,6.91,2.05,1.26,3.29,1.42,1.57,3.7
11-30,2.79,6.25,1.4,4.99,3.98,2.51,3.61,5.16,1.29,3.37,2.91
12-01,2.69,4.78,2.44,4.86,4.52,3.64,3.81,5.85,2.03,2.7,4.34
12-02,4.63,4.92,1.5,1.84,5.36,2.1,2.08,3.91,3.25,1.84,4.26
12-03,4.32,5.6,2.45,2.28,4.64,1.58,2.83,2.6,3.65,3.78,1.3
12-04,1.4,5.41,2.73,2.26,1.58,1.27,3.9,4.48,3.13,3.79,2.48
12-05,2.18,8.39,1.56,2.77,3.92,3.82,2.91,5.82,3.09,3.48,6.43
12-06,2.34,5.94,1.68,4.54,4.27,6.28,2.19,3.7,3.24,1.8,4.92
12-07,4.25,3.75,3.79,5.94,6.52,4.38,1.14,5.46,2.63,4.75,9.72
12-08,3.77,4.85,3.65,5.22,7.6,7.24,1.28,6.11,2.15,3.22,8.43
12-09,4.38,4.58,3.66,2.96,5.81,5.02,2.6,3.88,2.07,6.64,5.94
12-10,5.06,6.3,3.66,2.9,2.75,6.19,3.51,5.75,1.77,5.67,4.55
12-11,6.28,3.85,2.86,4.88,1.22,3.39,1.96,2.9,1.25,4.19,3.21
12-12,5.32,5.07,2.52,2.93,3.05,4.48,3.15,3.96,1.43,3.24,1.24
12-13,1.72,1.72,2.51,4.91,3.38,5.6,4.47,3.58,1.67,4.74,1.24
12-14,4.17,2.67,2.43,5.05,1.45,5.63,4.77,3.14,3.07,2.5,2.94
12-15,2.58,3.04,2.76,4.81,5.42,5.8,3.23,2.67,2.59,2.28,4.22
12-16,2.79,4.82,1.26,3.23,2.9,2.16,4.52,1.09,1.82,3.73,4.07
12-17,4.36,4.26,0.83,3.19,3.53,2.54,3.82,2.45,2.43,4.49,3.72
12-18,6.5,3.76,1,2.35,5.86,3.81,6.42,2.63,4.35,4.9,7.3
12-19,5.07,5.84,1.01,2.23,3.92,5.47,5.42,2.33,6.87,4.11,5.31
12-20,4.55,5.07,2.19,1.91,4.42,4,3.72,1.89,3.98,5.35,3.91
12-21,5.55,5.39,3.86,2.36,6.01,4.46,5.77,1.32,2.62,7.19,5.52
12-22,7.22,7.88,2.44,1.48,4.24,3.83,2.61,2.53,2.6,6.43,7.31
12-23,6.4,5.06,5.56,3.2,3.2,4.25,2.87,3.44,3.57,6.15,3.63
12-24,4.71,6.05,4.82,4.44,1.65,4.94,5.84,1.83,3.34,7.4,2.2
12-25,3.48,5.33,6.18,7.05,1.6,2.22,3.38,3.7,3.95,5.3,1.49
12-26,3.09,7.54,3.8,4.9,1.39,3.96,5.96,1.91,4.39,2.81,0.72
12-27,6.08,5.39,1.2,5.33,0.64,1.66,5.47,3.14,5.03,6.49,0.51
12-28,2.84,4.85,1.82,3.25,1.46,2.18,2.25,5.32,7.06,7.92,0.98
12-29,2.98,4.02,1.97,5.06,3.32,2.6,2.16,4.24,6,5.03,2.28
12-30,2.54,7.96,1.5,5.83,2.23,3.1,2.07,5.92,5.96,5.81,3.42
12-31,3.57,6.03,2.61,6.92,2.16,2.63,1.97,4.97,7.26,6.67,6.14
