month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-18,1.85,1.92,2.18,3.11,3.05,2.9,2.43,3.31,3.08,1.64,2.05
10-19,1.64,2.31,2.53,3.51,2.73,2.28,1.8,2.38,3,2.51,3.08
10-20,1.89,0.98,1.85,3.85,3.09,2.31,2.5,3.49,2.02,4.05,4.37
10-21,3.36,2.47,2.11,2.88,2.92,2.8,2.67,2.01,2.4,2.75,2.67
10-22,3.89,2.06,1.4,4.87,1.96,5.9,1.49,3.78,2.47,1.99,1.68
10-23,3.84,1.85,3.02,7.07,2.07,2.01,1.77,3.38,1.67,1.22,3.31
10-24,1.57,2.44,2.22,2.22,2.33,3.16,2.45,1.51,4.1,1.22,1.9
10-25,1.28,4.3,2.06,3.47,2.35,4.1,1.78,2.27,4.56,1.37,2.83
10-26,1.39,1.71,1.54,2.28,1.84,1.85,1.39,3.72,4.26,1.82,2.07
10-27,2.57,3.16,2.82,1.71,3.19,1.73,2.38,1.54,1.14,0.94,1.54
10-28,3.18,2.76,1.68,2.11,1.62,2.59,1.57,2.38,1.18,1.48,2.3
10-29,1.91,2.21,3.68,3.76,2.11,1.78,2.59,3.55,2.66,3.06,3.28
10-30,1.6,1.84,2.49,4.71,2.09,0.9,3.21,1.36,1.95,2.11,3.8
10-31,1.39,2.12,1.26,1.58,2.18,1.36,2.65,1.18,2.41,1.3,1.73
11-01,1.24,1.67,2.26,1.57,2.22,1.87,1.48,1.46,1.74,1.46,1.03
11-02,3.03,2.37,2.93,2.15,1.9,1.84,2.24,2.17,1.44,1.31,2.09
11-03,3.01,2.2,2.89,2.22,1.22,1.36,2.11,2.02,2.59,1.57,3.02
11-04,2.45,1.63,2.06,2.35,1.3,2.76,2.13,1.75,2.62,2.17,2.3
11-05,2.53,1.21,1.76,2.18,0.96,1.42,1.78,2.04,2.27,1.62,2.86
11-06,2.73,1.49,3.25,2.17,1.18,1.35,1.51,2.19,2.35,3.66,2.28
11-07,3.23,2.14,3.06,2.15,3.62,2.38,2.56,2.34,1.32,4.87,3.5
11-08,2.7,1.68,1.85,2.74,3.13,2.58,1.58,2.35,2.52,2.32,2.25
11-09,1.14,3.79,4.48,3.64,1.29,2.29,2.85,2.76,1.42,1.34,2.49
11-10,2.58,2.43,2.38,2.1,2.04,2.27,2.22,3.36,2.02,1.77,1.49
11-11,2.86,2.37,2.59,4.23,1.58,2.29,2.88,3.51,2.27,3.44,2.05
11-12,2.3,2.83,2.23,2.3,1.07,2.86,2.19,2.67,1.28,2.03,1.61
11-13,3.09,2.46,1.42,1.65,2.87,2.19,1.35,1.58,3.03,3.37,2.83
11-14,1.91,2.33,0.92,1.4,3.23,4.16,2.36,2.16,3.39,1.81,1.67
11-15,2.53,1.42,2.09,1.56,2.43,1.61,2.17,1.49,2.36,2.66,1.37
11-16,1.58,2.08,2.31,2.51,1.15,1.43,1.82,2.37,1.9,1.91,2.48
11-17,1.83,2.22,2.47,1.72,1.97,2.47,2.23,2.25,2.2,3.3,1.66
11-18,3.15,2.68,1.68,2.53,2.17,3.3,1.45,1.07,1.43,4.19,4.21
11-19,2.11,3.55,1.36,3.1,1.82,3.08,3.09,1.26,2.57,2.23,3.26
11-20,1.55,1.17,1.11,1.71,2.42,3.41,4.47,2.59,2.55,3.31,2.77
11-21,1.63,2.4,3.01,2.94,1.33,2.21,3.43,1.51,2,1.7,2.45
11-22,1.2,2.54,1.62,0.88,2.52,3.34,2.6,3.42,2.22,1.62,1.7
11-23,2.27,2.22,3.42,2.73,2.67,3.23,3.08,2.5,3.29,2.65,3.6
11-24,1.34,2.43,4.12,2.04,2.15,2.1,2.74,2.96,3.24,3.43,2.5
11-25,2.53,4.17,1.71,1.47,1.48,2.9,3.3,2.47,2.07,3.05,2.32
11-26,5.1,3.5,2.01,3.11,1.84,3.42,1.61,1.61,1.85,1.9,2.01
11-27,2.6,3.3,1.53,2.81,1.17,2.13,2.57,3.32,2.73,1.54,3.83
11-28,2,1.59,3.37,1.71,1.56,3.56,3.41,2.64,1.34,3.27,3.65
11-29,2.94,2.07,3.27,1.56,2.93,2.81,1.53,1.41,4.56,2.41,2.55
11-30,2.19,1.48,1.96,2.84,1.97,2.13,1.52,2.39,2.97,3.18,2.36
12-01,3.16,2.33,1.92,2.03,2.58,1.21,2.26,4.61,2.69,1.55,1.47
12-02,3.94,1.78,2.47,2.28,1.83,3.86,3.29,2.43,2.73,1.83,1.58
12-03,3.65,2.43,1.56,1.47,1.18,2.79,1.98,2.65,1.84,2.53,2.08
12-04,2.31,4.26,1.84,1.61,3.06,2.1,2.58,2.41,2.34,1.69,2.48
12-05,2.24,2.03,1.5,2.54,3.18,1.95,2.56,2.56,3.58,1.22,1.67
12-06,1.87,2.35,3.54,2.08,2.21,2.68,1.7,1.9,2.84,2.13,2.37
12-07,2.15,2.63,1.42,1.52,1.59,1.54,1.2,3.83,1.41,3.35,1.6
12-08,1.31,3.12,2.21,2.42,1.99,2.42,2.35,5.81,1.85,1.62,2.49
12-09,2.61,1.51,3.07,1.76,3.14,2.16,2.15,3.84,1.42,1.61,2.24
12-10,1.75,1.69,3.59,2.53,2.56,1.42,1.8,2.01,1.65,1.28,1.69
12-11,3.53,5.94,2.76,3.72,2.63,1.15,1.29,1.21,2.57,2.67,2.43
12-12,2.05,2.66,1.5,2.95,3.77,3.19,1.81,2.34,2.92,2.37,3.18
12-13,2.88,2.51,1.63,2.36,2.05,2.09,1.76,3.75,1.86,2.51,1.17
12-14,1.89,2.94,4.42,3.11,3.51,2.71,3.25,1.55,3.65,1.16,3.38
12-15,2.4,1.85,2.73,1.3,2.94,2.69,2.05,1.54,1.9,2.87,2.16
12-16,1.95,1.79,3.3,2.71,1.55,1.31,2.03,1.57,2.4,4.47,1.36
12-17,5.87,2.4,2.09,3.37,1.69,1.43,2.68,3.02,1.73,3.5,1.6
12-18,4.14,2.25,1.27,1.41,2.45,2.47,1.7,3.85,2.91,2.33,2.59
12-19,1.96,2.91,1.16,2.75,2.24,2.23,2.83,1.74,2.9,1.31,3.43
12-20,3.26,1.47,1.39,1.55,1.41,2.19,2.84,1.52,1.42,1.45,1.86
12-21,2.03,1.73,1.51,2.47,1.75,2.19,1.86,1.55,1.55,3.79,3.41
12-22,3.29,2.73,3.97,1.53,1.84,3.24,1.45,3.21,2.19,2.72,3.69
12-23,2.66,1.45,4.16,1.82,1.63,2.48,1.91,2.46,5.28,1.87,2.39
12-24,1.98,2.48,3.27,1.41,3.39,3.09,3.13,1.37,3.93,1.44,2.62
12-25,2.77,2.54,1.85,4.15,1.37,1.29,2.07,2.79,3.05,1.54,1.68
12-26,2.88,2.07,1.54,2.57,1.59,1.54,1.44,3.49,3.15,1.96,2.17
12-27,2.77,3.51,4.34,3.34,2.46,3.82,1.47,2.28,2.56,2.39,1.98
12-28,1.24,1.83,3.46,2.91,3.78,2.87,1.42,2.62,1.65,1.72,1.69
12-29,2.2,2.69,1.86,2.46,2.97,1.75,1.68,1.82,2.23,1.74,2.02
12-30,2.04,2,3.07,2.76,3.16,1.55,4.12,2.66,1.78,1.5,1.4
12-31,2.47,1.78,1.45,1.62,2.42,3.4,2.97,3.09,1.53,1.9,3.22
