month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-19,16.57,17.33,20.51,13.69,16.91,21.32,15.09,15.06,14.58,19.88,23.86
10-20,18.74,18.42,20.62,16.38,16.95,20.11,14.72,14.86,14.21,21.05,15.27
10-21,19.52,16.36,16.78,18.48,15.18,18.35,15.84,13.86,16.57,17.53,16.19
10-22,16.49,16.12,17.43,19.78,15.65,15.94,17.12,12.94,18.82,14.61,19.49
10-23,13.09,17.44,16.72,18.5,16.17,17.47,18.83,12.82,18.88,16.16,22.99
10-24,14.97,18.48,13.96,14.18,17.44,18.36,15.78,13.3,13.62,17.53,22.73
10-25,17.17,13.48,15.42,13.87,16.18,19.02,14.56,15.44,12.58,17.34,19.7
10-26,19.04,13.55,20.76,13.84,16.92,18.19,16.07,15.14,12.65,17.75,18.98
10-27,17.84,18.08,17.32,14.33,19.72,17.59,15.05,14.59,13.21,18.36,20.08
10-28,12.89,19.86,14.95,15.85,16.34,16.23,15.51,15.28,15.15,16.51,19.08
10-29,13.63,15.93,15.03,15.86,16.39,15.29,15.56,13.17,14.41,14.72,16.28
10-30,14.66,15.6,11.29,13.62,16.08,17.28,13.39,14.1,13.14,15.77,16.71
10-31,17.76,13.04,15.21,12.9,14.08,16.56,12,15.84,13.57,16.96,16.03
11-01,17.69,12.62,13.32,14,12.76,16.54,14.77,16.52,14.2,18.02,19.12
11-02,18.82,13.63,11.63,14.81,13.06,14.73,18.19,16.51,16.45,17.91,18.82
11-03,15.87,14.86,12.69,16.62,15.01,16.41,15.74,15.85,17.8,18.57,16.03
11-04,13.41,13.91,12.76,15.9,16.3,13.9,12.67,14.92,16.14,19.98,17.18
11-05,15.07,14.9,14.69,12.04,18.32,13.43,13.66,13.98,13.41,19.92,16.02
11-06,16.22,15.09,13.35,14.6,18.9,14.69,13.53,13.65,12.58,21.19,14.55
11-07,15.03,14.94,10.16,16.16,16,15.27,17.21,14.7,13.99,20.79,12
11-08,13.34,16.56,11.66,17.63,16.15,13.35,18.24,16.9,14.28,15.59,11.12
11-09,15.97,20.76,9.15,13.73,17.71,12.48,12.76,18.48,13.86,16.22,12.17
11-10,15.99,16.7,8.88,13.31,17.79,12.77,10.55,14.36,14.68,17.75,14.61
11-11,14.35,13.61,12.32,15.51,15.15,15.41,10.34,13.93,14.68,12.97,16.09
11-12,15.02,12.41,12.98,10.6,15.64,14.35,10.08,13.23,16.81,10.31,15.99
11-13,12.94,12.45,14.05,12.91,14.73,14.98,13.27,11.52,18.13,9.68,14.71
11-14,10.35,15.76,15.87,14.17,12.52,16.44,12.64,13.29,13.33,11.67,16.25
11-15,10.3,16.87,16.04,12.17,11.25,12.43,12.53,13.52,11.24,11.88,16.1
11-16,10.48,16.37,11.5,10.19,13.44,12.76,16.05,12.87,11.69,12.76,16.53
11-17,10.35,18.5,11.47,9.36,13.78,12.74,13.85,12.22,10.96,15.47,18.83
11-18,10.3,16.7,11.04,11.07,13.19,16.66,15.34,12.53,12.89,11.57,12.21
11-19,8.79,13.4,12.33,7.9,13.51,15.89,19,11.96,12.08,12.92,8.31
11-20,8.51,13.98,15.53,6.62,10.8,9.71,20.74,11.97,12.94,11.5,9.21
11-21,11.51,14.06,13.54,6.69,11.94,9.49,13.97,13.26,13.8,11.81,10.34
11-22,13.17,13.14,14.55,9.14,12.08,9.95,14.34,16.79,14.46,14.2,12.06
11-23,12.41,14,10.67,10.94,9.76,15.03,14.91,11.47,13.58,16.37,10.15
11-24,12.94,14.03,3.55,8.71,9.08,18.61,10.82,10.07,13.61,15.76,9.06
11-25,11.68,9.42,6.05,9.41,10.8,16.03,10.28,10.92,12.73,8.49,8.71
11-26,11.73,9.73,8.39,10.96,11.88,9.32,12.21,11.62,14.62,7.58,12.33
11-27,10.82,8.97,9.79,11.16,14.34,9.4,10.73,8.11,12.23,11.14,16.17
11-28,13.45,9.92,9.69,11.82,13.87,8.04,11.04,7.4,11.62,14.44,11.56
11-29,15.7,9.33,8.17,12.5,11.36,5.08,9.14,7.91,17.75,10.63,10.36
11-30,13.73,10.66,7.98,11.36,10.92,6.65,9.15,11.58,16.72,10.47,9.88
12-01,16.07,9.32,11.36,8.43,10.86,10.25,9.06,14.96,9.35,7.8,10.61
12-02,8.86,9.93,10.24,6.79,10.74,15.7,8.32,8.74,8.41,7.27,11.01
12-03,7.03,12.53,10.53,8.46,12.42,10.85,9.17,10.15,8.44,8.01,12.19
12-04,9.24,8.6,11.59,9.29,17.68,9.43,7.53,8.92,10.24,8.69,11.68
12-05,7.14,9.4,12.65,8.37,15.19,8.97,6.78,6.84,7.35,7.61,10.04
12-06,4.2,8.73,9.9,6.19,11.64,6.87,8.58,9.54,5.3,11.08,9.55
12-07,4.87,8.11,6.71,6.74,12.01,5.5,10.15,12.19,8.36,12.57,8.16
12-08,6.35,7.53,7.65,5.76,8.64,6.94,9.83,9.35,9.07,10.23,6.91
12-09,6.33,7.87,10.95,5.73,5.81,7.64,7.97,8.75,9.24,11.64,6.16
12-10,6.16,11.48,6.71,7.79,4.69,10.71,8.43,7.35,9.68,12.92,7.72
12-11,12.3,17.17,4.56,10.55,6.27,12.63,9.43,9.58,8.96,12.6,7.31
12-12,7.96,10.72,6.39,5.6,7.64,11.15,10.12,12.05,7.26,12.73,4.84
12-13,6.16,10.29,10.54,4.52,6.2,6.44,9.44,7.7,7.78,9.06,5.89
12-14,4.07,11.06,7.14,4.09,5.03,9,7.58,5.89,7.95,10.26,5.89
12-15,4.08,11.54,4.39,6.44,3.78,6.33,5.07,7.5,5.54,13.14,5.9
12-16,5.45,13.74,3.56,8.3,6.19,7.67,4.32,9.07,7.18,18.87,7.34
12-17,4.07,8.4,5.93,4.61,8.31,10.73,3.66,10.66,6.39,8.91,7.31
12-18,2.44,6.11,8.14,4.2,7.59,11.88,5.76,2.96,5.29,5.53,6.62
12-19,3.92,5.68,10.01,5.53,7.9,8.82,4.88,4.9,4.14,7.18,4.1
12-20,10.39,6.17,9.36,4.98,8.97,9.85,3.18,5.87,5.25,8.22,6.21
12-21,8.61,9.26,10.35,4.87,8.13,8.22,4.14,7.54,5.97,6.3,10.04
12-22,5.72,8.28,15.38,6.04,9.33,6.93,5.32,7.02,8.36,4.71,5.61
12-23,5.1,8.01,13.78,7.03,10.56,7.72,6.71,5.27,3.62,4.53,4.75
12-24,5.97,9.63,6.7,7.75,6.15,6.34,9.78,7.5,4.54,5.55,5.04
12-25,5.12,9.33,6.06,9.78,5.36,6.03,7.64,7.48,5.5,6.17,6.08
12-26,3.26,7.18,6.85,5.91,6.42,8.33,5.95,2,4.81,6.77,9.29
12-27,2.4,5.97,12.38,3.44,7.21,8.45,6.85,2.65,5.01,6.8,5.75
12-28,4.41,4.42,4.73,2.73,3.17,4.94,7.01,2.69,6.21,5.96,5.35
12-29,3.88,4.47,5.37,3.96,3.16,5.91,9.04,5.05,6.69,7.42,5.24
12-30,6.16,4.76,3.9,4.13,2.99,7.43,10.76,7.55,5.09,8.4,5.07
12-31,7.47,5.45,5.55,3.62,3.17,9.58,2.61,1.98,5.12,9.32,7.66
