month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-18,1.76,3.14,2.11,2.25,2.28,1.43,1.81,1.52,1.54,3.46,2.36
10-19,1.29,3.33,1.11,3.73,1.03,2.79,1.9,1.45,1.98,4.84,3.57
10-20,1.73,1.02,2.1,2.63,0.95,3.59,3.22,2.47,1.58,3.96,2.17
10-21,2.25,4.15,1.59,1.62,1.58,2.82,3.53,2.81,2.48,2.08,1.14
10-22,4.19,5.09,2.32,1.91,3.01,5.21,3.15,1.74,2.51,3.39,1.28
10-23,5.11,3.83,3.39,2.83,4.25,4.57,2.35,1.06,2.12,4.01,2.08
10-24,3.59,0.83,3.49,3.77,3.24,2.35,1.76,2.97,2.64,2.67,3.08
10-25,1.99,2.15,3.21,1.95,1.09,3.8,1.57,3.6,2.05,2.01,2.86
10-26,2.05,3.9,1.42,1.23,3.22,1.31,3.8,1.78,1.99,2.52,2.39
10-27,1.68,2.11,3.32,2,5.79,1.11,2.53,1.29,1.52,2.58,2.12
10-28,1.62,1.53,4,2.81,6.48,1.21,1.59,0.95,1.37,2.19,1.42
10-29,1.92,1.84,2.88,1.56,6.99,1.07,1.44,2.09,1.06,5.07,2.53
10-30,1.4,1.73,1.02,1.52,3.76,1.63,1.35,2.57,1.37,4.79,2.03
10-31,1.39,1.58,1.52,1.56,3,1.54,1.43,2.79,1.73,1.42,1.91
11-01,1.6,1.74,1.38,1.1,2.07,2.66,1.23,2.93,2.22,2.74,2.31
11-02,1.58,2.23,1.85,2.29,1.76,2.89,1.21,2.3,1.7,4.9,1.37
11-03,3.56,2.6,1.76,3.1,1.46,4.65,1.15,3.99,2.65,4.59,1.57
11-04,5.31,1.64,2.12,2.62,3.5,2.44,1.66,1.56,4.04,3.8,1.66
11-05,2.34,1.28,4.54,2.59,3.71,3.23,1.18,1.71,5.27,3.1,1.68
11-06,3.28,1.44,3.79,3.15,2.05,2.53,1.27,1.77,1.58,2.05,0.89
11-07,5.27,1.45,2.77,2.69,1.97,2.01,2.09,2.55,1.68,2.72,1.16
11-08,2.14,1.12,4.16,1.97,1.91,4.02,1.6,2.41,2.56,2.07,2.2
11-09,3.4,1.73,4.04,2.55,2.79,3.53,1.53,2.06,1.19,2.26,1.58
11-10,2,1.4,1.76,3.15,2.28,3.46,1.17,3.73,1.46,2.25,1.75
11-11,1.57,1.3,1.46,6.38,1.22,3.37,0.72,1.88,2.21,2.48,2.5
11-12,2.99,1.42,1.45,3.76,3.15,6.16,2.23,3.09,1.36,2.4,2.46
11-13,1.85,1.28,1.83,3.68,2.29,4.38,3.15,2.36,1.98,1.27,2.39
11-14,3.49,1.74,1.54,5.35,2.33,3.91,3.03,2.26,2.02,1.62,2.75
11-15,2.31,1.62,2.3,5.3,2.18,2.87,1.79,2.15,2.24,1.83,2.05
11-16,1.77,1.42,1.68,2.9,1.46,2.32,1.72,2.3,2.65,1.73,1.92
11-17,2.64,1.28,1.53,2.32,0.97,3.4,3.54,1.72,2.54,2,2.97
11-18,1.7,1.07,1.03,2.24,1.99,5.02,2.25,1.17,2.56,1.82,2.1
11-19,2.14,1.89,1.42,1.97,4.53,2.21,1.29,1.3,3.54,1.06,1.89
11-20,1.94,2.06,1.31,1.36,3.42,3.19,3.86,1.29,3.69,2.46,2.61
11-21,2.52,4.26,3.47,1.7,2.83,4,5.78,2.88,3.8,3.16,2.9
11-22,1.88,1.67,4.06,2,2.51,5.47,3.22,3.15,5.28,5.32,3.65
11-23,3.13,1.36,6.25,1.56,3.19,5,3.47,1.71,4.24,5.5,1.6
11-24,2.09,3.24,2.49,1.18,1.69,3.93,1.44,2.88,2.17,5.57,3.22
11-25,1.74,4.12,1.04,2.19,2.83,4.03,2.76,2.88,1.87,4.93,3.98
11-26,1.35,6.32,1.97,2.27,5.15,2.18,2.67,4.29,6.46,1.33,2.32
11-27,3.26,3.12,2.08,2.33,4.54,2.57,4.9,4.05,4.32,2.83,1.55
11-28,5.54,1.45,1.44,3.14,2.94,2.62,5.62,4.55,3.75,2.98,0.7
11-29,7.92,1.81,1.52,5.49,1.19,1.96,4.14,5.75,5.09,2.37,1.39
11-30,7.26,1.49,1.47,2.7,2.78,1.11,1.13,1.85,3.2,4.73,2
12-01,5.1,1.51,2,2.08,4.16,3.08,1.71,2.86,1.71,5.1,1.85
12-02,2.51,1.56,1.94,4.18,1.72,1.56,3.09,4.3,2.31,2.6,1.45
12-03,2.4,1.6,2.1,3.83,1.71,2.43,2.57,4.98,2.13,2.04,2
12-04,2.77,1.08,3.23,2.56,1.76,4.02,4.68,2.37,2.97,3.65,3.49
12-05,2.34,1.05,3.09,1.68,1.27,1.93,4.04,4.24,3.12,2.68,6.65
12-06,1.71,1.82,1.29,1.6,2.53,1.64,3.58,5.13,3.42,2.36,3.33
12-07,4.15,2.14,1.35,1.54,2.59,1.31,3.61,3.41,1.35,1.29,2.85
12-08,4.8,1.43,1.53,2.19,1.81,3.15,5.17,4.69,4.04,4.89,4.73
12-09,4.36,1.15,1.49,2.22,1.65,4.19,3.51,4.79,4.8,5.67,3.05
12-10,5.7,1.08,1.23,2.53,2.72,6.18,4.43,4.38,4.77,2.27,2.07
12-11,4.32,1.28,1.39,7.43,1.31,3.21,3.52,5.01,4.18,2.19,1.51
12-12,1.88,1.64,1.53,3.4,1.87,3.51,5.7,3.34,3.57,2.53,1.54
12-13,3.69,2.61,0.84,1.53,2.68,4.8,3.71,1.36,4.05,2.39,1.54
12-14,3.72,1.65,1.77,2.64,3.22,2.5,2.18,0.93,4.17,3.9,1.67
12-15,1.75,1.41,0.95,3.44,4.49,2.57,1.72,1.25,3.57,4.92,3.08
12-16,3.38,1.9,1.52,2.52,2.39,4.65,1.43,1.3,1.98,3.79,2.32
12-17,3.72,1.5,4.49,2.65,3.23,4,1.44,1.28,1.63,2.39,1.26
12-18,3.72,1.4,3.38,3.2,2.03,2.4,0.96,1.42,0.95,1.99,1.51
12-19,1.93,1.61,5.18,1.19,2.3,2.94,1.04,1.35,1.29,2.12,2.41
12-20,2.26,1.37,4.42,1.04,1.44,4.66,1.69,1.97,2.27,4.02,3.56
12-21,1.49,1.51,2.35,3.35,1.15,4.93,2.62,1.89,1.95,4.76,2.11
12-22,1.38,1.28,1.51,3.75,2.08,5.45,1.07,2.2,2.24,3.53,2.37
12-23,1.58,2.78,2.04,2.9,1.19,3.99,2.36,1.09,1.88,1.74,4.62
12-24,1.33,2.11,2.25,0.94,1.78,2.06,2.96,3.17,1.81,1.36,6.49
12-25,1.6,0.96,2.29,2.3,2.46,1.62,2.93,3.9,2.62,1.48,3.56
12-26,3.98,0.96,1,3.01,0.85,1.85,5.01,2.91,2.21,1.44,1.97
12-27,2.73,1.09,1.51,4.76,1.87,1.74,3.06,2.86,1.45,1.18,1.06
12-28,4.6,1.97,1.39,3.9,1.27,2.88,5.15,3.2,1.59,1.04,0.96
12-29,2.52,1.57,1.84,3.95,0.93,1.93,3.58,2.91,1.84,0.96,1.06
12-30,3.55,1.55,1.86,2.18,0.91,3.16,3.12,1.91,1.11,1.38,1.31
12-31,5.15,1.32,1.49,1.9,1.91,1.88,1.73,0.89,1.59,1.34,1.59
