month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-18,20.55,18.13,18.8,16.22,15.61,18.41,12.03,14.04,22.35,23.47,15.19
10-19,20.6,19.52,16.84,17.15,16.12,18.82,13.51,13.7,20.14,23.92,13.23
10-20,20.63,18.44,17,13.55,17.68,19.18,14.92,14.52,19.57,21.48,14.15
10-21,18.04,14.7,15.91,14.7,17.04,18.18,15.29,16.16,20.97,15.73,15.92
10-22,14.45,11.2,17.13,15.33,15.16,20.35,18.21,18.04,21.08,19.38,16.11
10-23,13.21,11.76,21.03,13.67,12.51,19.06,18.8,17.32,19.67,23.36,17.11
10-24,14.3,13.42,22.06,13.07,13.01,13.48,14.9,12.87,18.47,20.83,18.17
10-25,14.12,15.5,22.32,13.39,14.89,12.63,13.88,14.19,18.41,18.56,17.44
10-26,15.59,14.19,22.83,14.6,13.83,12.81,14.37,14.09,19.09,18.27,17.39
10-27,15.4,16.32,17.75,14.87,13.92,12.92,10.71,13.92,18.97,19.15,16.86
10-28,15.01,16.29,14.22,13.56,14.18,13.09,10.93,13.28,18.93,19.35,17.68
10-29,14.9,13.9,12.86,13.84,9.47,14.02,12.92,14.14,19.27,20.6,18.94
10-30,12.63,12.3,12.24,13.63,7.54,14.73,13.91,15.16,18.34,21.9,19.92
10-31,11.79,12.12,13.32,14.3,10.93,14.42,15.11,18.17,17.49,18.14,19.39
11-01,12.05,13.08,13.84,13.69,12.63,13.73,15.34,18.37,17.55,18.7,18.14
11-02,12.88,13.62,14.99,14.2,9.61,14.1,15.31,17.29,18.17,19.11,16.94
11-03,13.26,15.26,15.24,16.16,10.09,14.54,15.23,16.88,18.54,15.73,17.25
11-04,14.15,15.29,16.06,16.86,10.42,13.74,13.45,12.96,16.1,14.27,18.4
11-05,9.89,13.59,16.23,14.57,10.73,15.31,14.58,11.16,11.07,16.66,17.69
11-06,7.4,13.49,16.49,9.28,10.93,10.56,16.97,10.24,11.88,17.49,17.39
11-07,10.12,12.54,12.7,7.31,10.43,10.16,16.43,9.59,14.86,14.17,15.36
11-08,12.51,12.81,6.63,9.35,12.2,9.57,17.07,8.56,17.38,12.6,15.79
11-09,13.73,12.61,9.7,10.1,12.45,6.56,17.5,9.26,18.32,12.61,15.1
11-10,12.02,12.12,10.77,7.57,7.78,5.44,14.98,9.12,15.57,12.82,13.45
11-11,11.5,12.7,10.29,9.34,11.19,5.93,13.77,10.54,15.44,13.68,12.5
11-12,10.55,12.7,10.76,10.5,11.92,7.7,12.8,10.35,14.41,15.08,11.53
11-13,11.28,12.46,11.22,6.9,12.57,8.07,13.47,11.16,14.17,15.96,11.84
11-14,14.36,12.12,11.87,5.5,12.62,10.17,14.29,9.88,14.48,16.86,14.33
11-15,14.02,11.16,11.02,7.67,11.42,7.91,13.62,10.34,14.25,15.18,14.17
11-16,10.22,11.44,11.54,8.43,11.5,4.54,13.64,9.15,14.14,16.14,14.81
11-17,11.92,11.19,10.39,8.6,10.73,6,11.98,10.83,14.1,14.96,15.31
11-18,12.68,10.75,9.18,7.39,10.84,6.2,11.39,10.43,14.71,12.86,15.69
11-19,14.34,10.91,9.68,7.87,10.17,5.27,11.72,10.55,10.05,14.85,14.38
11-20,14.55,11.55,11.44,7.42,8.41,5.98,9.48,10.66,7.38,14.74,13.49
11-21,15.68,12.24,11.55,8.37,9.54,8.38,7.9,9.77,9.13,12.03,12.36
11-22,15.82,7.74,12.23,8.71,10.63,9.3,7.82,9.32,8.89,8.65,11.54
11-23,15.41,5.59,12.49,8.93,10.48,7.04,9.5,9.64,11.47,9.79,11.64
11-24,15.19,4.55,11.49,9.88,10.76,6.63,10.14,9.65,13.17,10.54,10.18
11-25,13.9,6.7,9.55,10.23,8.79,8.33,9.58,7.36,13.12,8.8,10.03
11-26,13.02,7.81,8.34,8.08,9.77,10.33,9.05,8.06,9.05,8.08,13.35
11-27,12.29,5.23,8.5,5.65,7.59,10.87,9.93,6.87,8.79,9.23,14.43
11-28,12.03,6.51,8.59,5.81,8.13,11.04,8.38,5,8.49,9.97,12.71
11-29,14.52,6.64,8.47,11.11,8.7,10.11,9.34,5.44,8.63,11.55,11.82
11-30,13.8,7.32,7.37,8.05,8.98,10.95,9.68,6.95,7.57,13.11,10.9
12-01,10.41,9.16,7.92,4.17,7.27,9.38,9.38,7.35,8.86,12.76,10.47
12-02,9.61,10.04,8.22,1.8,7.64,9.93,8.25,7.01,7.2,9.31,10.23
12-03,9.89,10.02,9.18,2.02,9.54,10.2,5.94,4.07,6.89,7.76,10.76
12-04,9.14,9.53,8.78,3.53,10.12,8.29,6.79,5.06,8.29,7.99,9.4
12-05,7.66,9.58,9.18,5.34,11.71,9.05,5.23,6.61,9.69,8.64,8.1
12-06,6.23,8.67,9.55,4.68,11.28,9.75,2.71,4.57,12.51,8.7,8.84
12-07,4.08,7.76,9.74,4.57,9.7,10.47,3.91,7.41,9.64,8.55,10.6
12-08,6.51,7.66,9.37,4.53,9.26,9.07,8.07,10.36,11.36,8.14,7.16
12-09,3.42,8.34,9.13,5.58,8.8,8.6,4.41,5.59,14.21,8.15,4.15
12-10,6.11,7.8,9.24,7.21,8.01,5.67,5.04,7.44,12.3,9.45,4.05
12-11,6.77,6.86,9.56,8.56,8.63,6.17,9.09,5.99,10.8,11.62,5.71
12-12,8.21,6.54,8.78,9.5,7.01,6.65,10.46,4.4,12.91,14.29,8.02
12-13,6.79,5.33,8.88,6.12,7.94,8.46,7.29,4.21,14.29,14.01,8.42
12-14,6.11,6.91,7.78,6.32,5.49,10.07,9.3,6.74,15.25,8.38,8.26
12-15,6.53,7.71,7.3,7.57,6.67,10.71,11.87,5.93,14.35,6.71,7.13
12-16,5.75,7.97,6.34,5.97,9.56,10.48,11.26,6.24,10.65,5.63,5.7
12-17,6.61,8.07,7.93,3.32,7.29,9.85,10.46,7.11,10.14,5.48,6.11
12-18,8.07,9.12,9.17,4.22,6.41,7.96,9.79,6.59,9.87,7.06,7.61
12-19,8.97,10.09,8.92,3.85,8.14,8.38,8.05,6.87,9.71,6.83,11.42
12-20,8.91,10.31,7.27,4.47,8.21,9.19,8.13,6.59,8.44,7.03,7.7
12-21,8.07,9.54,7.21,2.66,7.67,12.38,8.85,7.95,9.04,7.06,4.77
12-22,7.1,8.78,7.06,4.66,7.47,10.19,8.74,10.54,9.09,8.11,5.21
12-23,6.55,8.3,8.13,6.8,7.98,7.57,8.06,9.56,9.75,7.67,5.08
12-24,6.26,7.38,8.11,5.54,8.82,7.32,8.01,8.83,12.82,8.29,4.31
12-25,4.94,7.96,7.45,4.36,7.73,8.91,8.64,9.87,13,7.95,4.47
12-26,5.63,7.44,7.41,4.5,8.35,8.86,3.18,10.63,13.2,8.32,4.48
12-27,6.08,6.08,7.36,5.7,6.96,7.75,2.19,9.51,12.25,9.69,5.53
12-28,5.82,6.03,7.25,6.26,5.77,7.29,5.64,9.53,11.32,10.8,6.06
12-29,2.75,5.77,6.18,7.9,6.34,5.86,6.38,8.77,9.32,10.54,5.65
12-30,0.36,8.07,6.48,8.99,6.04,3.88,2.69,10.34,9.07,8.62,5.66
12-31,1.45,8.75,4.72,9.09,6.46,3.45,2.26,11.31,9.53,8.26,5.98
