month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-18,4.37,5.1,4.5,3.66,5.81,5.57,3.43,6.34,4.88,1.64,3.87
10-19,6.11,4.21,2.97,4.7,5.2,2.97,2.75,5.89,5.22,3.42,2.27
10-20,3.91,5.93,4.52,3.76,5.46,3.33,1.98,4.21,5.84,4,2.88
10-21,2.34,3.28,2.39,2.71,6.82,4.47,2.69,4.45,2.84,5.19,2.72
10-22,7.59,4.49,8.05,2.31,4.3,5.04,1.27,4.13,1.96,6.74,2.43
10-23,8.3,5.35,6.9,4.71,4.42,4.86,1.64,3.51,5.67,4.45,4.03
10-24,4.87,3.55,5.99,7.38,6.38,3.33,3.53,3.14,4.53,2.67,4.82
10-25,4.54,4.93,6.03,2.4,4.79,2.62,5.1,4.01,2.51,3.91,3.79
10-26,5.8,3.65,4.3,5.75,3.29,3.47,4.19,5.55,2.44,2.97,5
10-27,4.09,3.7,5.19,3.74,7.82,6.66,2.47,7.8,5.51,3.13,3.47
10-28,3.92,7.95,7.01,4.8,4.45,3.63,2.96,3.65,5.45,3.47,2.64
10-29,3.94,5.38,4.83,7.31,5.94,3.23,5.34,7.76,3.84,4.73,3.48
10-30,3.43,4.83,3.43,7.91,4.93,2.01,7.18,4.45,2.26,4.01,3.45
10-31,4.46,2.8,4.42,5.64,4.07,7.65,2.79,4.78,2.57,3.9,4.29
11-01,8.66,4.72,2.75,3.16,3.99,6.88,5.57,4.7,3.04,5.09,5.12
11-02,9.54,2.07,3.4,3.36,6.45,2.74,8.3,2.97,2.73,3.18,4.1
11-03,6.02,2.03,4.05,4.39,7.09,4.52,6.34,3.93,1.87,4.1,3.56
11-04,4.08,2.76,4.74,4.63,3.16,3.53,4.01,3.27,1.95,2.87,3.76
11-05,3.81,2.81,3.59,4.23,6.28,3.64,3.37,4.2,4.66,2.48,4.7
11-06,2.98,4.2,5.96,4.88,3.5,3.57,3.34,2.93,5.16,3.02,4.95
11-07,6.76,3.1,4.25,5.78,5.08,4.79,2.62,3.43,4.43,4.5,3.03
11-08,4.27,3.99,2.79,5.01,3.64,6.67,1.79,3.72,6.27,4.63,4.63
11-09,3.35,1.97,3.19,2.77,5.05,3.13,2.1,2.21,3.55,2.97,5.09
11-10,2.24,6.83,5.13,7.85,7.36,4.29,3.72,3.84,3,4.15,4.42
11-11,2.68,5.76,7.28,3.78,4.25,3.23,5.02,4.5,4.76,4.09,4.99
11-12,2.92,4.93,4.79,1.19,2.11,7.11,5.07,6.09,4.85,3.73,7.62
11-13,3.37,7.47,4.84,3.96,5.04,5.55,4.13,5.65,5.79,3.05,5.14
11-14,5.89,6.81,3.22,4.45,6.39,3.64,4.11,5.01,4.53,5.33,3.73
11-15,4.17,5.06,5.07,3.76,6.96,4.19,6.96,6.27,4.37,3.14,4.5
11-16,3.14,3.63,4.23,5.81,7.53,7.44,5.65,5.04,5.98,3.43,5.95
11-17,4.45,4.76,4.36,6.28,5.24,7.58,5.45,3.59,6.47,3.77,3.87
11-18,8.14,4.79,2.58,5.11,2.39,5.36,6.03,5.49,6.13,5.19,4.28
11-19,6.15,6.04,3.6,8.52,2.16,3.39,4.66,6.31,5.26,4.47,3.06
11-20,6.39,5.03,9.19,6.41,3.68,5.35,6.02,3.18,7.22,4.56,2.96
11-21,6.33,4.62,8.98,6.4,6.42,4.12,3.37,3.68,5.24,6.92,6.01
11-22,5.63,5.15,7.73,5.55,7.06,6.22,5.62,5.32,4.15,5.72,6.56
11-23,4.57,6.43,4.43,3.46,3.57,3.31,6.53,6.86,3.93,5,7.39
11-24,7.42,3.24,2.22,3.45,5.08,6.01,3.82,4.95,3.03,5.06,6.56
11-25,3.65,2.23,1.44,4.14,4.87,4.14,4.38,4.01,5.54,2.89,3.82
11-26,6.99,2.47,4.54,5.47,4.92,3.33,4.41,6.49,5.07,5.21,4.6
11-27,4.42,3.25,4.8,5.47,7.69,4.2,2.62,6.76,5.58,6.24,3.46
11-28,5.72,3.44,3.13,4.09,8.16,8.72,3.61,2.08,5.58,7.41,6.03
11-29,2.84,4.99,6.24,5.27,6.35,6.17,3.3,5.03,2.28,5.35,5.45
11-30,5.08,4.72,3.46,3.7,1.82,4.7,7.84,4.21,6.78,5,5.76
12-01,5.01,5.88,6.63,4.42,3.31,6.21,6.34,3.87,6.53,3.69,5.81
12-02,6.44,2.6,6.46,1.6,4.39,7.8,6.95,5.34,3.11,2.06,4.15
12-03,5.64,6.21,6.9,1.36,4.62,7.4,5.36,5.82,7.45,4.28,4.45
12-04,3.99,3.77,3.77,2.84,5.47,4.2,4.81,2.48,3.43,4.76,5.64
12-05,4.38,2.19,4.59,6.95,3.82,6.45,7.81,3.4,2.43,3.32,8.85
12-06,3.3,2.92,4.87,5.77,5.36,5.6,7.05,6.55,4.47,4.77,6.7
12-07,8.82,2.99,3.5,5.72,5.53,5.12,3.72,4.3,4.09,4.62,5.65
12-08,7.11,3.37,4.95,3.35,4.03,3.45,5.89,2.51,4.89,2.65,6.07
12-09,8.76,3.3,7.29,4.04,2.27,5.54,5.22,3.93,5.66,2.68,3.41
12-10,7.01,2.5,5.09,5.66,4.61,5.34,4.31,2.87,5.43,5.86,3.39
12-11,6.37,3.13,3.16,3.96,2.89,5.08,3.76,6.49,5.47,7.23,7.53
12-12,5.32,2.19,5.68,6.04,4.06,3.66,3.11,6.18,5.8,5.04,7.55
12-13,5.37,2.26,3.12,8.47,3.99,4.12,3.92,5.7,4.69,5.11,4.71
12-14,4.3,4.35,4.36,5.41,3.01,5.9,4.32,4.31,6.11,4.07,3.65
12-15,2.31,6.19,8.85,2.73,3.48,7.36,5.31,4.86,6.75,4.95,3.71
12-16,2.31,3.96,5.15,6.7,8.56,2.55,7.94,5.68,8.28,3.9,5.04
12-17,4.72,3.62,5.01,2.21,6.54,4.52,8.65,4.39,6.18,6.02,4.25
12-18,5.92,5.07,7.06,2.94,7.1,6.95,5.38,3.21,5.37,9.32,2.78
12-19,4.96,7.47,5.31,5.61,3.57,7.41,2.62,7.18,6.47,6.1,4.62
12-20,2.69,4.42,2.99,5.67,3.08,5.22,2.36,3.78,4.88,5.11,5.76
12-21,2.73,5.98,3.69,2.95,6.44,2.12,3.19,3.28,2.22,5.41,7.04
12-22,3.37,3.92,5.11,2.86,6.98,4.26,5.26,5.85,6.04,2.72,5.91
12-23,4.67,3.83,4.11,5.3,2.99,4.43,3.77,4.25,10.66,2.19,2.91
12-24,4.57,4.65,4.45,5.64,3.7,4.54,8.1,2.75,8.62,1.8,4.5
12-25,5.99,0.81,4.38,7.74,4.74,1.99,8.99,3.28,7.04,1.76,4.06
12-26,4.06,5.04,4.76,6.28,4,3.08,7.05,5.22,4.88,1.71,2.66
12-27,3.02,4.95,5.67,5.4,3.88,3.3,3.26,3.15,4.03,3.56,1.46
12-28,3.52,6.75,4,6.78,5.73,2.92,4.99,2.94,3.74,3.79,2.52
12-29,3.88,5.36,5.6,4.79,4.67,3.22,5.83,2.64,3.76,2.69,4.42
12-30,4.23,3.1,7.12,4.15,1.79,6.99,4.61,1.58,3.55,5.16,5.35
12-31,4.57,3.97,6.87,6.88,4.09,4.42,5.44,1.81,2.92,3.76,3.61
